team,sketch_title,writer,link,upload_date
Bundt,Sex in a Sad World,Kim Parker,https://www.youtube.com/watch?v=9WFVmoye5vM,20170313
Bundt,She No Thinx,Kim Parker,https://www.youtube.com/watch?v=jJJSuTiKHa0,20170515
Bundt,SVU Relationship Unit,Josh Eakright,https://www.youtube.com/watch?v=ZB6vl3zFpGw,20170216
Bundt,Wildlife Gossip,Patrick Clair,https://www.youtube.com/watch?v=DXnWMA_r5AU,20170313
Cha-Cha,Air Bud Referee,no writer,https://www.youtube.com/watch?v=jMxziG0PmfY,20170315
Cha-Cha,Anus,no writer,https://www.youtube.com/watch?v=_YloWTx-DOc,20170517
Cha-Cha,Banking Robbers,no writer,https://www.youtube.com/watch?v=GIw28mx1LfM,20170315
Cha-Cha,Behind Your Back,no writer,https://www.youtube.com/watch?v=t7G5aXmtDiY,20170614
Cha-Cha,Character Who Hates Characters,no writer,https://www.youtube.com/watch?v=kkwTN-epMg0,20170216
Cha-Cha,Child Beauty Pageant,no writer,https://www.youtube.com/watch?v=htb3KpJXbHc,20170517
Cha-Cha,Couple in Therapy,no writer,https://www.youtube.com/watch?v=kHDqzIfNqj0,20170217
Cha-Cha,daddy,no writer,https://www.youtube.com/watch?v=t3hMbvA90RE,20170114
Cha-Cha,delivery,no writer,https://www.youtube.com/watch?v=9KJHGMW53c4,20170114
Cha-Cha,Diaper Juggalo Wizard,no writer,https://www.youtube.com/watch?v=ngqX2Y4WnSQ,20170614
Cha-Cha,Divorced Divorce Attorneys,no writer,https://www.youtube.com/watch?v=fAU-8hIwxRY,20170614
Cha-Cha,Dr. Bones - Part 1,no writer,https://www.youtube.com/watch?v=KQviyiLBghk,20170517
Cha-Cha,Dr. Bones - Part 2,no writer,https://www.youtube.com/watch?v=tOwiB8kl7oM,20170517
Cha-Cha,Free Hugs,no writer,https://www.youtube.com/watch?v=X5QF2sJZD90,20170413
Cha-Cha,Good At Rap Now,no writer,https://www.youtube.com/watch?v=5yjUHgI6NNU,20170413
Cha-Cha,Goth Cat Calls,no writer,https://www.youtube.com/watch?v=ntx27ut4u9g,20170315
Cha-Cha,Hellen Mirren,no writer,https://www.youtube.com/watch?v=6gdnDYIpXQQ,20170413
Cha-Cha,Jack and Diane Break-Up,no writer,https://www.youtube.com/watch?v=lkNNyfhr13o,20170517
Cha-Cha,Language,no writer,https://www.youtube.com/watch?v=O0ex7vNimaY,20170216
Cha-Cha,Numbers Pitch Meeting,no writer,https://www.youtube.com/watch?v=qrPUw1veRoU,20170517
Cha-Cha,Puppet Class,no writer,https://www.youtube.com/watch?v=wJNf9yeGtSw,20170315
Cha-Cha,Scary Dentist,no writer,https://www.youtube.com/watch?v=ttdMICT5T8M,20170614
Cha-Cha,Soup Club,no writer,https://www.youtube.com/watch?v=FvYgRjuATMg,20170517
Cha-Cha,squirrle3s,no writer,https://www.youtube.com/watch?v=Zl_sjI46258,20170114
Cha-Cha,Superior Library Woman,no writer,https://www.youtube.com/watch?v=s36AcN4SOEs,20170315
Cha-Cha,The Perfect Game,no writer,https://www.youtube.com/watch?v=6mCsa7U8eRc,20170413
Cha-Cha,The Skull,no writer,https://www.youtube.com/watch?v=Iz1TPIoiF00,20170216
Cha-Cha,Third Amendment,no writer,https://www.youtube.com/watch?v=8arqIeh_ITU,20170614
Cha-Cha,Thought Catalog,no writer,https://www.youtube.com/watch?v=ZrPndbG7a6s,20170216
Cha-Cha,Tomato Therapist,no writer,https://www.youtube.com/watch?v=_jh7--8YafM,20170413
Cha-Cha,Tonight's Specials,no writer,https://www.youtube.com/watch?v=bJBwTYsHzzw,20170315
Cha-Cha,weird shirt,no writer,https://www.youtube.com/watch?v=2QbuyTOnXpc,20170114
Cha-Cha,Your Kid,no writer,https://www.youtube.com/watch?v=gA2FOtshexU,20170413
Cha-Cha,zookepper,no writer,https://www.youtube.com/watch?v=08sc_dBhWcM,20170114
Choir,"Choir - ""Amy Adams Red Carpet"" from The Oscars Show",Jenny Huftalen,https://www.youtube.com/watch?v=MjLSgbVVtTU,20170222
Choir,"Choir - ""Apple Butter"" from We Love the Fall",Benjamin Korman,https://www.youtube.com/watch?v=MgFicQVqciA,20161026
Choir,"Choir - ""Best of Opener"" from 2016 Best Of Show",Jennifer Huftalen,https://www.youtube.com/watch?v=1JY4IS6vUx4,20170102
Choir,"Choir - ""Big"" from The Cutting Room Floor Show",Jenny Huftalen,https://www.youtube.com/watch?v=-TnkQ3zZTbE,20170423
Choir,"Choir - ""Boats"" from The Oscars Show",Benjamin Korman,https://www.youtube.com/watch?v=t3u1PqQ_n2k,20170222
Choir,"Choir - ""Breathless"" from The Cutting Room Floor Show",Kristen Cignavitch,https://www.youtube.com/watch?v=jsN9FxH-maE,20170423
Choir,"Choir - ""Choir Presents: Small Towns"" Full Show",Jennifer Huftalen,https://www.youtube.com/watch?v=lXB5LdL3g8c,20170122
Choir,"Choir - ""Closing Bit"" from The Oscars Show",Jenny Huftalen,https://www.youtube.com/watch?v=qq7278xL-FY,20170222
Choir,"Choir - ""Danny and Kenickie Comb Their Hair"" from 2016 Best Of Show",Michael Romanos,https://www.youtube.com/watch?v=H31x8YMVQyc,20170102
Choir,"Choir - ""Dumb Hermione"" from 2016 Best Of Show",no writer,https://www.youtube.com/watch?v=SBSxT9RI2bc,20170102
Choir,"Choir - ""Every Dream is Dicks"" from This Show is a Nightmare",Kristen Cignavitch,https://www.youtube.com/watch?v=qTDLB0XVJUE,20160826
Choir,"Choir - ""Fall Brawl (Ashley v. Ashlee)"" from We Love The Fall",Jason Sweeten,https://www.youtube.com/watch?v=1RvTA86EUl4,20161025
Choir,"Choir - ""Fish With Sexy Legs"" from The Ocean Show",Benjamin Korman,https://www.youtube.com/watch?v=rjsRDjvHkuk,20170320
Choir,"Choir - ""Fucked-Up Fish"" from The Ocean Show",Jenny Huftalen,https://www.youtube.com/watch?v=ejct-4YcU-M,20170320
Choir,"Choir - ""Garbage Island"" from The Ocean Show",Benjamin Korman,https://www.youtube.com/watch?v=Pr8KMhaWSQY,20170320
Choir,"Choir - ""Getting The Actors Off"" from The Oscars Show",Michael Romanos,https://www.youtube.com/watch?v=uo6rRv--H0o,20170214
Choir,"Choir - ""Ghosted All These Dudes Here"" from This Show is a Nightmare",Jason Sweeten,https://www.youtube.com/watch?v=nIgK4xKXi8I,20160826
Choir,"Choir - ""Giving Birth to Scary Things""  from This Show is a Nightmare",Michael Romanos,https://www.youtube.com/watch?v=7Uynh03TV2A,20160826
Choir,"Choir - ""God is a Trans Woman"" from The Oscars Show",Jason Sweeten,https://www.youtube.com/watch?v=eH1HMJGVmc8,20170222
Choir,"Choir - ""In Memoriam"" from The Oscars Show",Jenny Huftalen,https://www.youtube.com/watch?v=YVOqk-dlvC0,20170222
Choir,"Choir - ""Intro"" from The Cutting Room Floor Show",Jason Sweeten,https://www.youtube.com/watch?v=q27LQwFfhlU,20170423
Choir,"Choir - ""It's The Oscars!"" from The Oscars Show",Jason Sweeten,https://www.youtube.com/watch?v=1hpRqLVLLxw,20170222
Choir,"Choir - ""Newark, New York"" from 2016 Best Of Show",Kristen Cignavitch,https://www.youtube.com/watch?v=6NnQRJgjOaE,20170102
Choir,"Choir - ""Normal Cat"" from The Cutting Room Floor Show",Jason Sweeten,https://www.youtube.com/watch?v=niHNXSAhzss,20170423
Choir,"Choir - ""Ocean Opener"" from The Ocean Show",Jason Sweeten,https://www.youtube.com/watch?v=zYcjYOHMY4Q,20170320
Choir,"Choir - ""Opening Number"" from This Show is a Nightmare",Jennifer Huftalen,https://www.youtube.com/watch?v=WqN-iRe3iKw,20160826
Choir,"Choir - ""Pinwheel Gang"" from The Cutting Room Floor Show",Michael Romanos,https://www.youtube.com/watch?v=r3qiGXfwfjw,20170423
Choir,"Choir - ""Royal Roomba With a Wig"" from The Oscars Show",Jason Sweeten,https://www.youtube.com/watch?v=If6laTK5Qjc,20170222
Choir,"Choir - ""Sound of Music"" from The Cutting Room Floor Show",Kristen Cignavitch,https://www.youtube.com/watch?v=bqyLW4SCzq0,20170423
Choir,"Choir - ""Stay Put (Big Foot)"" from 2016 Best Of Show",Jason Sweeten,https://www.youtube.com/watch?v=DBUYw9Edgsg,20170102
Choir,"Choir - ""Stay Put (Bigfoot)"" from This Show is a Nightmare",Jason Sweeten,https://www.youtube.com/watch?v=oUQeswcc70Q,20160826
Choir,"Choir - ""Teeth Instead of Arms"" from 2016 Best Of Show",Jennifer Huftalen,https://www.youtube.com/watch?v=jZFsQe8jf8I,20170102
Choir,"Choir - ""Teeth Instead of Arms"" from This Show is a Nightmare",Jennifer Huftalen,https://www.youtube.com/watch?v=FnwLS4gUWZg,20160826
Choir,"Choir - ""The Kill-Off"" from We Love The Fall",Benjamin Korman,https://www.youtube.com/watch?v=_aLcN8DHpM8,20161025
Choir,"Choir - ""The Last Leaves on the Tree"" from We Love The Fall",Michael Romanos,https://www.youtube.com/watch?v=zODJY1xm68U,20161025
Choir,"Choir - ""The Octopus Who Sings"" from The Ocean Show",Michael Romanos,https://www.youtube.com/watch?v=DOOiXQu7Sz8,20170320
Choir,"Choir - ""The Rules of the Cider House"" from We Love The Fall",Michael Romanos,https://www.youtube.com/watch?v=585YZPP9Cw4,20161025
Choir,"Choir - ""They Like Me Too Much (The Founding Fathers Song)"" from This Show is a Nightmare",Benjamin Korman,https://www.youtube.com/watch?v=jsvLl7LX_vw,20160826
Choir,"Choir - ""Time Flip"" from The Oscars Show",Kristen Cignavitch,https://www.youtube.com/watch?v=rst4EjcNohQ,20170222
Choir,"Choir - ""Titanic Degree for Women"" from The Cutting Room Floor Show",Jenny Huftalen,https://www.youtube.com/watch?v=aMThpHOua7w,20170423
Choir,"Choir - ""We're The Oscars Accountants"" from The Oscars Show",Michael Romanos,https://www.youtube.com/watch?v=yehDu3O483s,20170222
Choir,"Choir - ""Wearing Orange"" from 2016 Best Of Show",Kristen Cignavitch,https://www.youtube.com/watch?v=YQN6oFLkbN8,20170102
Choir,"Choir - ""Wearing Orange"" from We Love The Fall",Kristen Cignavitch,https://www.youtube.com/watch?v=J_LWvYzkxic,20161025
Choir,"Choir - ""Whales Are So Big"" from The Ocean Show",Jason Sweeten,https://www.youtube.com/watch?v=0AJGNrIheOg,20170320
Choir,"Choir - ""Whelmed"" from The Ocean Show",Kristen Cignavitch,https://www.youtube.com/watch?v=jgsvpYqmk2o,20170320
Choir,"Choir - ""When I Get Picked"" from We Love The Fall",Jenny Huftalen,https://www.youtube.com/watch?v=Wm2FFgHzZ9U,20161025
Choir,"Choir - ""Wrist Scarves"" from We Love The Fall",Jenny Huftalen,https://www.youtube.com/watch?v=9s4Z-p_S-c4,20161025
Choir,Choir - Animal (Fuck) Buddies,Michael Romanos,https://www.youtube.com/watch?v=-9gqZG83pm4,20160609
Choir,Choir - Billy Joel Accident,Jenny Huftalen,https://www.youtube.com/watch?v=x23WydN5Mok,20160609
Choir,Choir - Boy Band Formula,Kristen Cignavitch,https://www.youtube.com/watch?v=DvROOC_tO64,20160609
Choir,Choir - Buzzfeed List,Jenny Huftalen,https://www.youtube.com/watch?v=DgLMubPJ5zY,20160404
Choir,Choir - Chicken Parm Dance,Jenny Huftalen,https://www.youtube.com/watch?v=D4We7gXevJM,20170621
Choir,Choir - Chili's Bathroom,Kristen Cignavitch,https://www.youtube.com/watch?v=eHDdJL2ZIVo,20160912
Choir,"Choir - Closer from ""Small Towns""",Benjamin Korman,https://www.youtube.com/watch?v=diNOdRhg_-o,20170122
Choir,Choir - Cockney Yoga,Benjamin Korman,https://www.youtube.com/watch?v=ED3Gix9yoOg,20160404
Choir,Choir - Come to North Dakota,Kristen Cignavitch,https://www.youtube.com/watch?v=xrOoAj__6Pg,20170122
Choir,Choir - Cop Vs Explosion,Michael Romanos,https://www.youtube.com/watch?v=dE0xyY0qt3E,20160404
Choir,Choir - Crusts,Kristen Cignavitch,https://www.youtube.com/watch?v=EdD16K8oV6s,20170122
Choir,Choir - Dadvice,Lyra Smith,https://www.youtube.com/watch?v=4fSfEChMc3s,20160120
Choir,Choir - Danny and Kenickie Comb Their Hair,Michael Romanos,https://www.youtube.com/watch?v=Q04KPjTDLtI,20160912
Choir,Choir - Deer in the House!,Jason Sweeten,https://www.youtube.com/watch?v=wzaWC9IzdOI,20170703
Choir,Choir - Do Not Throw Up,Jason Sweeten,https://www.youtube.com/watch?v=fXsYeqdhxdE,20160609
Choir,Choir - Doctor Pros and Cons,Lyra Smith,https://www.youtube.com/watch?v=NgZbx-0EDpU,20160217
Choir,Choir - Dumb Hermione,Benjamin Korman,https://www.youtube.com/watch?v=zGhO12TQ19g,20160120
Choir,Choir - Enchanted Hardware,Jason Sweeten,https://www.youtube.com/watch?v=4j5jTzt6NpQ,20160217
Choir,Choir - Family Photo Secrets,Michael Romanos,https://www.youtube.com/watch?v=NZvS9CFVTwU,20170621
Choir,Choir - Farm to Table,Jennifer Huftalen,https://www.youtube.com/watch?v=V-oSYCLG540,20170122
Choir,Choir - Fifty Pounds of Candy,Benjamin Korman,https://www.youtube.com/watch?v=ycPUQfF8eGI,20170122
Choir,Choir - Gangsters,Michael Romanos,https://www.youtube.com/watch?v=tGUB6RFK1bU,20160120
Choir,Choir - Gay Bottom Serial Killer,Jason Sweeten,https://www.youtube.com/watch?v=dm_oo7zlV-8,20160609
Choir,Choir - Giant Menus,Jennifer Huftalen,https://www.youtube.com/watch?v=XkMpnZthefI,20160404
Choir,"Choir - Good Morning, Oscars!",Jenny Huftalen,https://www.youtube.com/watch?v=X13dP9alBi4,20160217
Choir,Choir - Graduation Fall,Jennifer Huftalen,https://www.youtube.com/watch?v=OnAgqlxy13M,20160912
Choir,Choir - Hamilton,Benjamin Korman,https://www.youtube.com/watch?v=zoQT9ok-qUo,20160217
Choir,Choir - Hyrule Sucks,Jason Sweeten,https://www.youtube.com/watch?v=ZZ7hGX7yAy0,20160912
Choir,Choir - Ice Cream Choke,Jenny Huftalen,https://www.youtube.com/watch?v=4DXA68TOXYk,20160609
Choir,Choir - Let's Get Together,Jenny Huftalen,https://www.youtube.com/watch?v=_KXea4xzWY8,20160609
Choir,Choir - Mean Girl Pokémon,Jason Sweeten,https://www.youtube.com/watch?v=4NfSOnDdaQo,20160713
Choir,Choir - Mermaid Sex Business Guy,Benjamin Korman,https://www.youtube.com/watch?v=ow0llKbgvKE,20160609
Choir,Choir - Messed Up Hair or Crazy Good Sex,Michael Romanos,https://www.youtube.com/watch?v=1_hQ_0lKcoo,20160713
Choir,Choir - Milk Dinner Party,Kristen Cignavitch,https://www.youtube.com/watch?v=QPNA3kLTCBc,20160713
Choir,Choir - Misery Vlogger,Jason Sweeten,https://www.youtube.com/watch?v=AfIpqyUKl4k,20160609
Choir,Choir - National Bunco Finals,Jason Sweeten,https://www.youtube.com/watch?v=oqKE59tQ6Pc,20170221
Choir,Choir - Nerd Speech,Michael Romanos,https://www.youtube.com/watch?v=Hu2BxpK6Ucg,20160609
Choir,"Choir - Newark, New York",Kristen Cignavitch,https://www.youtube.com/watch?v=ZnBLly9O2go,20160609
Choir,Choir - Prison Escape Plan,Michael Romanos,https://www.youtube.com/watch?v=FbkSeq2UUQg,20160217
Choir,Choir - Puzzle Pieces,Jenny Huftalen,https://www.youtube.com/watch?v=GvS_SWvXh3o,20160713
Choir,Choir - Roberta,Jenny Huftalen,https://www.youtube.com/watch?v=bl-qgA3yuA4,20160120
Choir,Choir - Ryan Murphy,Jason Sweeten,https://www.youtube.com/watch?v=uawqQo6HoKc,20160609
Choir,Choir - Sisters in Law,Jason Sweeten,https://www.youtube.com/watch?v=EYvmAp2cWYY,20160120
Choir,Choir - SUNY Ruffalo,Benjamin Korman,https://www.youtube.com/watch?v=2dzr3Q51w_s,20170621
Choir,Choir - TED Talk,Benjamin Korman,https://www.youtube.com/watch?v=115WBXBtsRE,20160713
Choir,Choir - Tender Loving Funeral Home,Benjamin Korman,https://www.youtube.com/watch?v=Tb1pMCZ9LKM,20160912
Choir,Choir - Tinder: Board Game!,Jason Sweeten,https://www.youtube.com/watch?v=oR-4snSuS4I,20160404
Choir,Choir - TSA Date,Kristen Cignavitch,https://www.youtube.com/watch?v=rc9CK-_TLT4,20170621
Choir,Choir - UCB Maude Night Sizzle Reel,no writer,https://www.youtube.com/watch?v=0x_witNcGTM,20160430
Choir,Choir - UCB Maude Night,no writer,https://www.youtube.com/watch?v=0x_witNcGTM,20160430
Choir,Choir - Villain's Drink,Jason Sweeten,https://www.youtube.com/watch?v=SxuZGbY_aAc,20160120
Choir,This Show is a Nightmare - A Choir Musical,Jenny Huftalen,https://www.youtube.com/watch?v=j5Pe5iGdaGc,20160823
Choir,We Love The Fall - A Choir Musical,Jenny Huftalen,https://www.youtube.com/watch?v=wCWTRUJOqbk,20161025
Dangerous_Woman,All Thongs Considered,Sean Casey,https://www.youtube.com/watch?v=afoO6W7AOaQ,20150927
Dangerous_Woman,Babortion,no writer,https://www.youtube.com/watch?v=VBZCG15Plig,20150617
Dangerous_Woman,Bechdel Test,Sean Casey,https://www.youtube.com/watch?v=9WCB4SIQ6MI,20150927
Dangerous_Woman,Body Image,Josh Eakright,https://www.youtube.com/watch?v=GM4HKrN-I7s,20150927
Dangerous_Woman,Cops Audition,Andrea Najemy,https://www.youtube.com/watch?v=JgEAvSm-58o,20150420
Dangerous_Woman,Crying Tour,no writer,https://www.youtube.com/watch?v=D0pt3wOv8cY,20150805
Dangerous_Woman,Daddy Bus!,Max Ash,https://www.youtube.com/watch?v=MYxSUTKQ4yM,20150518
Dangerous_Woman,Dangeous Woman- Fuckboi,no writer,https://www.youtube.com/watch?v=A9-1quXcMIE,20151106
Dangerous_Woman,Dangerous Woman Revisits Classic Abbott and Costello Sketch,no writer,https://www.youtube.com/watch?v=f0U34c3rx44,20150927
Dangerous_Woman,Dangerous Woman- Angry Dogs,no writer,https://www.youtube.com/watch?v=HcJSNZJsa5M,20150312
Dangerous_Woman,Dangerous Woman- Babies,no writer,https://www.youtube.com/watch?v=-1FzLmdwLCA,20150211
Dangerous_Woman,Dangerous Woman- Gay Brunch,no writer,https://www.youtube.com/watch?v=uzSVEN9gTo0,20150211
Dangerous_Woman,Dangerous Woman- ISIS High School,no writer,https://www.youtube.com/watch?v=SEgYlaabLrw,20150312
Dangerous_Woman,Dangerous Woman- Janitor,no writer,https://www.youtube.com/watch?v=rlvaUUTvfE4,20150211
Dangerous_Woman,Dangerous Woman- Jeff is a Creeper,no writer,https://www.youtube.com/watch?v=wk5xEzCj1eQ,20151106
Dangerous_Woman,Dangerous Woman- King Solomon,no writer,https://www.youtube.com/watch?v=Gvg-N7zcss0,20151106
Dangerous_Woman,Dangerous Woman- Krinkles,no writer,https://www.youtube.com/watch?v=ZSncmbf7LgA,20150211
Dangerous_Woman,Dangerous Woman- Maudition,no writer,https://www.youtube.com/watch?v=evqZjJCKcXs,20151106
Dangerous_Woman,Dangerous Woman- River Rats,no writer,https://www.youtube.com/watch?v=dnQNOe-Hcm4,20150211
Dangerous_Woman,Dangerous Woman- Sean's Apt,no writer,https://www.youtube.com/watch?v=3QjJc8DFO2U,20151106
Dangerous_Woman,Dangerous Woman- Shania Drill Sergeant,no writer,https://www.youtube.com/watch?v=x38gNCSyM9g,20150312
Dangerous_Woman,Dangerous Woman- Tape Worms,no writer,https://www.youtube.com/watch?v=ImgAzSrzmu4,20151106
Dangerous_Woman,Dangerous Woman- The Clits,no writer,https://www.youtube.com/watch?v=23sDt3urfMs,20150211
Dangerous_Woman,Dangerous Woman- What Took You So Long,no writer,https://www.youtube.com/watch?v=xjTmhCzbpKw,20150211
Dangerous_Woman,Dangerous Woman- Yoga Teacher Finds a Mic,no writer,https://www.youtube.com/watch?v=xRUAJyqvg8o,20150312
Dangerous_Woman,Dangerous Woman- You Scared Me,no writer,https://www.youtube.com/watch?v=jLuxUOZ2CxE,20150312
Dangerous_Woman,Donald Jeffries,David Bernstein,https://www.youtube.com/watch?v=5t5ic15tw_U,20150518
Dangerous_Woman,Eulogy,no writer,https://www.youtube.com/watch?v=hxSwZNeAijk,20150420
Dangerous_Woman,Fagin,David Bernstein,https://www.youtube.com/watch?v=590HO7kgZ6c,20150518
Dangerous_Woman,Farm Direct,David Bernstein,https://www.youtube.com/watch?v=evb_kw_JkjM,20150420
Dangerous_Woman,Fear of Death,no writer,https://www.youtube.com/watch?v=Kk0KN5E0c6E,20150805
Dangerous_Woman,Homeschooled,Sean Casey,https://www.youtube.com/watch?v=kkvsuZJzy2w,20150518
Dangerous_Woman,I'm 38,Sarah Tollemache,https://www.youtube.com/watch?v=bfAYiA-yynk,20150420
Dangerous_Woman,Indian in the Cupboard,Josh Eakright,https://www.youtube.com/watch?v=H8nDbqiMhz8,20150420
Dangerous_Woman,Introverted,no writer,https://www.youtube.com/watch?v=hOhSZlFIb2M,20150805
Dangerous_Woman,Jehovah's Witness,Andrea Najemy,https://www.youtube.com/watch?v=P41xK8qcvqk,20150518
Dangerous_Woman,Maude  Dr. Jekyll/ Mr. Jekyll,no writer,https://www.youtube.com/watch?v=Yas0UsV31js,20150113
Dangerous_Woman,Maude  Engagement Orgasm,no writer,https://www.youtube.com/watch?v=p4Qxo8kwXTU,20150113
Dangerous_Woman,Maude Citizen Titties,Kaileigh McCrea,https://www.youtube.com/watch?v=06lKoEEduDk,20150113
Dangerous_Woman,Maude Deyonce,no writer,https://www.youtube.com/watch?v=CdERI6i8pQQ,20150113
Dangerous_Woman,Maude Gogurt,no writer,https://www.youtube.com/watch?v=5M1AXtYbums,20150113
Dangerous_Woman,Maude Printer Hot Rod,no writer,https://www.youtube.com/watch?v=khicl8XHIRs,20150113
Dangerous_Woman,Narcoleptic Conjoined Twin Lawyers,Andrea Najemy,https://www.youtube.com/watch?v=geYCwdSwRgA,20150617
Dangerous_Woman,QVC is People!,Max Ash,https://www.youtube.com/watch?v=ybdGNNqb1jw,20150420
Dangerous_Woman,Rain Man-ish,Andrea Najemy,https://www.youtube.com/watch?v=1yfVqn2t208,20150927
Dangerous_Woman,Rosa Parks,Josh Eakright,https://www.youtube.com/watch?v=rKIhJ_fFlxc,20150518
Dangerous_Woman,Serenade,David Bernstein,https://www.youtube.com/watch?v=9s_xg0vExCc,20150617
Dangerous_Woman,Sexiest Man Alive,no writer,https://www.youtube.com/watch?v=GaSECYlgpII,20150805
Dangerous_Woman,Smooth Criminal,Sean Casey,https://www.youtube.com/watch?v=Quss0cq5JP8,20150927
Dangerous_Woman,Space Hair,Sarah Tollemache,https://www.youtube.com/watch?v=vYpW4UwsarQ,20150617
Dangerous_Woman,Subway Ads,no writer,https://www.youtube.com/watch?v=A253l5AFDQ0,20150805
Dangerous_Woman,Tired,Max Ash,https://www.youtube.com/watch?v=fp_kEDjpqZE,20150617
Dangerous_Woman,UPS,Sean Casey,https://www.youtube.com/watch?v=hkqMnI1R34Y,20150617
Estevez,A Minute of Sand, Kate Sidley,https://www.youtube.com/watch?v=yXsyr5adV-0,20160513
Estevez,Always Be Pizza, Alex Estrada,https://www.youtube.com/watch?v=m6SWEJeGcWA,20160513
Estevez,Audience Plant,Kate Sidley,https://www.youtube.com/watch?v=Bz8MMQ3EegQ,20160907
Estevez,Best of - Dentist,no writer,https://www.youtube.com/watch?v=vZlYdwyxLBc,20161123
Estevez,Best of - Just the Right Flavor of Kool-Aid,no writer,https://www.youtube.com/watch?v=oSQEgp3e9qs,20161123
Estevez,Best of - Mars Rover Birthday,no writer,https://www.youtube.com/watch?v=-HNDoppEyoA,20161123
Estevez,Best of - Miles the Delaware Hotel Desk Clerk,no writer,https://www.youtube.com/watch?v=1fiMQVxfdBc,20161123
Estevez,Best of - Rainforest Sounds,no writer,https://www.youtube.com/watch?v=fuuz5nybfgw,20161123
Estevez,Best of - Rough Sex Questions,no writer,https://www.youtube.com/watch?v=r40dLQkqVxE,20161123
Estevez,Cowboy Ballad, Kate Sidley,https://www.youtube.com/watch?v=ZSnscgyZLzg,20160907
Estevez,Dentist, Marina Tempelsman,https://www.youtube.com/watch?v=TACo_miiqmg,20160801
Estevez,East and West, John Zachary Townsend,https://www.youtube.com/watch?v=jmR-1rZqNz0,20160113
Estevez,Estevez - UCBT Maude Night Promo,no writer,https://www.youtube.com/watch?v=RQCowayd0Mk,20160501
Estevez,Estevez Gets Real Jobs! - Full Show,no writer,https://www.youtube.com/watch?v=jcMYX01-3CA,20161123
Estevez,Fastest Draw in the West, John Sartori,https://www.youtube.com/watch?v=AR-CZ9E36j8,20160216
Estevez,Fringe, Marina Tempelsman,https://www.youtube.com/watch?v=BjW8YOtKeuM,20160513
Estevez,Ghostly Warning, John Sartori,https://www.youtube.com/watch?v=TQh-20krEd0,20160318
Estevez,Gorilla Break Up, Meggie Spellman,https://www.youtube.com/watch?v=86GEg7Th0bE,20160801
Estevez,Guy Fieri Menu Guy,Alex Estrada,https://www.youtube.com/watch?v=seneGZzSOBo,20160318
Estevez,Horoscope Reading, Meggie Spellman,https://www.youtube.com/watch?v=Nqxg_RAf50E,20160216
Estevez,Hottie Town, Meggie Spellman,https://www.youtube.com/watch?v=DeDbT13INWk,20160113
Estevez,I Am Fired,Marina Tempelsman,https://www.youtube.com/watch?v=uQCZ831V9Tg,20160418
Estevez,I Wasn't Pressing Door Close,John Sartori,https://www.youtube.com/watch?v=iA-og4oOUvI,20160418
Estevez,I Will Make Your Daddy Happy,John Zachary Townsend,https://www.youtube.com/watch?v=wn9aSEU-n6A,20160706
Estevez,Jesus Was My Carpenter, Kate Sidley,https://www.youtube.com/watch?v=m0kGMIMawPk,20160907
Estevez,Just the Right Flavor of Kool-Aid,no writer,https://www.youtube.com/watch?v=zUxPSEadB0Y,20161123
Estevez,Karen The Crossing Guard, Alex Estrada,https://www.youtube.com/watch?v=a4PI4YNe7JQ,20160801
Estevez,Magician's Assistant, Kate Sidley,https://www.youtube.com/watch?v=XPJzxChKnqs,20160318
Estevez,Mars Rover Birthday, John Sartori,https://www.youtube.com/watch?v=4Pz3-9pkwYg,20160113
Estevez,Michaelangelo’s Awesome Period,Meggie Spellman,https://www.youtube.com/watch?v=PRk2mOOdaYE,20160418
Estevez,Miles the Delaware Hotel Desk Clerk,Alex Estrada,https://www.youtube.com/watch?v=AzqlKY65qdg,20160418
Estevez,Mr. Stewart Got Fired, Kate Sidley,https://www.youtube.com/watch?v=9FX8xOEmGbs,20160318
Estevez,Museum Guard, Marina Tempelsman,https://www.youtube.com/watch?v=wpTyBHnnzyQ,20160216
Estevez,Neighborly Bob,no writer,https://www.youtube.com/watch?v=p2KwmtwfKDU,20160320
Estevez,No Chill Diagnosis, Alex Estrada,https://www.youtube.com/watch?v=oDybtDM8vMk,20160907
Estevez,No Make Up, Kate Sidley,https://www.youtube.com/watch?v=-dtpt63hBmg,20160113
Estevez,Old Fashioned Italian, Alex Estrada,https://www.youtube.com/watch?v=rYw4-T2p-Eo,20160801
Estevez,Over Fire, Alex Estrada,https://www.youtube.com/watch?v=KroxTo3uyrE,20160513
Estevez,Panic Room, Kate Sidley,https://www.youtube.com/watch?v=bQ-RIfR4Vhw,20160216
Estevez,Pigeon Cleaners,Meggie Spellman,https://www.youtube.com/watch?v=3edz8nv_wSA,20160513
Estevez,Press Conference, Marina Tempelsmen,https://www.youtube.com/watch?v=VtIj5z_Eh-c,20160907
Estevez,Puppet Cop Runner 1,Meggie Spell,https://www.youtube.com/watch?v=1uSnpFw8ZSU,20160706
Estevez,Puppet Cop Runner 2,Meggie Spell,https://www.youtube.com/watch?v=zqDcIfZM8UU,20160706
Estevez,Puppet Cop Runner 3,Meggie Spell,https://www.youtube.com/watch?v=vhvNKgXDbgs,20160706
Estevez,Rainforest Sounds,Marina Tempelsman,https://www.youtube.com/watch?v=btFkodumyQA,20160706
